county	precinct	office	district	party	candidate	votes	
Sullivan	Delaware 1	President			Blank	10	
Sullivan	Delaware 1	President			Scattering	1	
Sullivan	Delaware 1	President			Total	636	
Sullivan	Delaware 1	U.S. Senate		DEM	Charles E. Schumer	345	
Sullivan	Delaware 1	U.S. Senate		REP	Wendy Long	152	
Sullivan	Delaware 1	U.S. Senate		CON	Wendy Long	26	
Sullivan	Delaware 1	U.S. Senate		GRN	Robin Laverne Wilson	14	
Sullivan	Delaware 1	U.S. Senate		WFP	Charles E. Schumer	29	
Sullivan	Delaware 1	U.S. Senate		IND	Charles E. Schumer	22	
Sullivan	Delaware 1	U.S. Senate		WEP	Charles E. Schumer	3	
Sullivan	Delaware 1	U.S. Senate		REF	Wendy Long	3	
Sullivan	Delaware 1	U.S. Senate		LBT	Alex Merced	5	
Sullivan	Delaware 1	U.S. Senate			Write-ins	0	
Sullivan	Delaware 1	U.S. Senate			Void	0	
Sullivan	Delaware 1	U.S. Senate			Blank	37	
Sullivan	Delaware 1	U.S. Senate			Total	636	
Sullivan	Delaware 1	U.S. House	19	DEM	Zephyr Teachout	291	
Sullivan	Delaware 1	U.S. House	19	REP	John J. Faso	226	
Sullivan	Delaware 1	U.S. House	19	CON	John J. Faso	35	
Sullivan	Delaware 1	U.S. House	19	WFP	Zephyr Teachout	34	
Sullivan	Delaware 1	U.S. House	19	IND	John J. Faso	13	
Sullivan	Delaware 1	U.S. House	19	REF	John J. Faso	3	
Sullivan	Delaware 1	U.S. House	19		Write-ins	0	
Sullivan	Delaware 1	U.S. House	19		Void	0	
Sullivan	Delaware 1	U.S. House	19		Blank	34	
Sullivan	Delaware 1	U.S. House	19		Total	636	
Sullivan	Delaware 1	State Senate	42	DEM	Pramilla S. Malick	225	
Sullivan	Delaware 1	State Senate	42	REP	John J. Bonacic	282	
Sullivan	Delaware 1	State Senate	42	CON	John J. Bonacic	39	
Sullivan	Delaware 1	State Senate	42	IND	John J. Bonacic	26	
Sullivan	Delaware 1	State Senate	42	REF	John J. Bonacic	2	
Sullivan	Delaware 1	State Senate	42		Write-ins	0	
Sullivan	Delaware 1	State Senate	42		Void	0	
Sullivan	Delaware 1	State Senate	42		Blank	62	
Sullivan	Delaware 1	State Senate	42		Total	636	
Sullivan	Delaware 1	State House	100	DEM	Aileen M. Gunther	360	
Sullivan	Delaware 1	State House	100	WFP	Aileen M. Gunther	49	
Sullivan	Delaware 1	State House	100	IND	Aileen M. Gunther	51	
Sullivan	Delaware 1	State House	100		Write-ins	0	
Sullivan	Delaware 1	State House	100		Void	0	
Sullivan	Delaware 1	State House	100		Blank	176	
Sullivan	Delaware 1	State House	100		Total	636	
Sullivan	Delaware 2	President		DEM	Hillary Clinton - Tim Kaine	137	
Sullivan	Delaware 2	President		REP	Donald J. Trump - Michael R. Pence	245	
Sullivan	Delaware 2	President		CON	Donald J. Trump - Michael R. Pence	44	
Sullivan	Delaware 2	President		GRN	Jill Stein - Ajamu Baraka	7	
Sullivan	Delaware 2	President		WFP	Hillary Clinton - Tim Kaine	5	
Sullivan	Delaware 2	President		IND	Gary Johnson  - Bill Weld	7	
Sullivan	Delaware 2	President		WEP	Hillary Clinton - Tim Kaine	2	
Sullivan	Delaware 2	President		LBT	Gary Johnson -  Bill Weld	2	
Sullivan	Delaware 2	President			Write-ins	0	
Sullivan	Delaware 2	President			Void	0	
Sullivan	Delaware 2	President			Blank	3	
Sullivan	Delaware 2	President			Scattering	4	
Sullivan	Delaware 2	President			Total	456	
Sullivan	Delaware 2	U.S. Senate		DEM	Charles E. Schumer	195	
Sullivan	Delaware 2	U.S. Senate		REP	Wendy Long	161	
Sullivan	Delaware 2	U.S. Senate		CON	Wendy Long	34	
Sullivan	Delaware 2	U.S. Senate		GRN	Robin Laverne Wilson	6	
Sullivan	Delaware 2	U.S. Senate		WFP	Charles E. Schumer	19	
Sullivan	Delaware 2	U.S. Senate		IND	Charles E. Schumer	11	
Sullivan	Delaware 2	U.S. Senate		WEP	Charles E. Schumer	1	
Sullivan	Delaware 2	U.S. Senate		REF	Wendy Long	1	
Sullivan	Delaware 2	U.S. Senate		LBT	Alex Merced	1	
Sullivan	Delaware 2	U.S. Senate			Write-ins	1	
Sullivan	Delaware 2	U.S. Senate			Void	0	
Sullivan	Delaware 2	U.S. Senate			Blank	26	
Sullivan	Delaware 2	U.S. Senate			Total	456	
Sullivan	Delaware 2	U.S. House	19	DEM	Zephyr Teachout	160	
Sullivan	Delaware 2	U.S. House	19	REP	John J. Faso	217	
Sullivan	Delaware 2	U.S. House	19	CON	John J. Faso	38	
Sullivan	Delaware 2	U.S. House	19	WFP	Zephyr Teachout	11	
Sullivan	Delaware 2	U.S. House	19	IND	John J. Faso	9	
Sullivan	Delaware 2	U.S. House	19	REF	John J. Faso	1	
Sullivan	Delaware 2	U.S. House	19		Write-ins	0	
Sullivan	Delaware 2	U.S. House	19		Void	0	
Sullivan	Delaware 2	U.S. House	19		Blank	20	
Sullivan	Delaware 2	U.S. House	19		Total	456	
Sullivan	Delaware 2	State Senate	42	DEM	Pramilla S. Malick	100	
Sullivan	Delaware 2	State Senate	42	REP	John J. Bonacic	262	
Sullivan	Delaware 2	State Senate	42	CON	John J. Bonacic	44	
Sullivan	Delaware 2	State Senate	42	IND	John J. Bonacic	12	
Sullivan	Delaware 2	State Senate	42	REF	John J. Bonacic	1	
Sullivan	Delaware 2	State Senate	42		Write-ins	0	
Sullivan	Delaware 2	State Senate	42		Void	0	
Sullivan	Delaware 2	State Senate	42		Blank	37	
Sullivan	Delaware 2	State Senate	42		Total	456	
Sullivan	Delaware 2	State House	100	DEM	Aileen M. Gunther	220	
Sullivan	Delaware 2	State House	100	WFP	Aileen M. Gunther	30	
Sullivan	Delaware 2	State House	100	IND	Aileen M. Gunther	30	
Sullivan	Delaware 2	State House	100		Write-ins	3	
Sullivan	Delaware 2	State House	100		Void	0	
Sullivan	Delaware 2	State House	100		Blank	173	
Sullivan	Delaware 2	State House	100		Total	456	
Sullivan	Fallsburg 1	President		DEM	Hillary Clinton - Tim Kaine	166	
Sullivan	Fallsburg 1	President		REP	Donald J. Trump - Michael R. Pence	120	
Sullivan	Fallsburg 1	President		CON	Donald J. Trump - Michael R. Pence	23	
Sullivan	Fallsburg 1	President		GRN	Jill Stein - Ajamu Baraka	1	
Sullivan	Fallsburg 1	President		WFP	Hillary Clinton - Tim Kaine	6	
Sullivan	Fallsburg 1	President		IND	Gary Johnson  - Bill Weld	3	
Sullivan	Fallsburg 1	President		WEP	Hillary Clinton - Tim Kaine	3	
Sullivan	Fallsburg 1	President		LBT	Gary Johnson -  Bill Weld	2	
Sullivan	Fallsburg 1	President			Write-ins	0	
Sullivan	Fallsburg 1	President			Void	1	
Sullivan	Fallsburg 1	President			Blank	6	
Sullivan	Fallsburg 1	President			Scattering	1	
Sullivan	Fallsburg 1	President			Total	332	
Sullivan	Fallsburg 1	U.S. Senate		DEM	Charles E. Schumer	181	
Sullivan	Fallsburg 1	U.S. Senate		REP	Wendy Long	48	
Sullivan	Fallsburg 1	U.S. Senate		CON	Wendy Long	15	
Sullivan	Fallsburg 1	U.S. Senate		GRN	Robin Laverne Wilson	2	
Sullivan	Fallsburg 1	U.S. Senate		WFP	Charles E. Schumer	12	
Sullivan	Fallsburg 1	U.S. Senate		IND	Charles E. Schumer	8	
Sullivan	Fallsburg 1	U.S. Senate		WEP	Charles E. Schumer	1	
Sullivan	Fallsburg 1	U.S. Senate		REF	Wendy Long	3	
Sullivan	Fallsburg 1	U.S. Senate		LBT	Alex Merced	2	
Sullivan	Fallsburg 1	U.S. Senate			Write-ins	0	
Sullivan	Fallsburg 1	U.S. Senate			Void	1	
Sullivan	Fallsburg 1	U.S. Senate			Blank	59	
Sullivan	Fallsburg 1	U.S. Senate			Total	332	
Sullivan	Fallsburg 1	U.S. House	19	DEM	Zephyr Teachout	109	
Sullivan	Fallsburg 1	U.S. House	19	REP	John J. Faso	116	
Sullivan	Fallsburg 1	U.S. House	19	CON	John J. Faso	19	
Sullivan	Fallsburg 1	U.S. House	19	WFP	Zephyr Teachout	12	
Sullivan	Fallsburg 1	U.S. House	19	IND	John J. Faso	9	
Sullivan	Fallsburg 1	U.S. House	19	REF	John J. Faso	6	
Sullivan	Fallsburg 1	U.S. House	19		Write-ins	0	
Sullivan	Fallsburg 1	U.S. House	19		Void	1	
Sullivan	Fallsburg 1	U.S. House	19		Blank	60	
Sullivan	Fallsburg 1	U.S. House	19		Total	332	
Sullivan	Fallsburg 1	State Senate	42	DEM	Pramilla S. Malick	78	
Sullivan	Fallsburg 1	State Senate	42	REP	John J. Bonacic	119	
Sullivan	Fallsburg 1	State Senate	42	CON	John J. Bonacic	28	
Sullivan	Fallsburg 1	State Senate	42	IND	John J. Bonacic	15	
Sullivan	Fallsburg 1	State Senate	42	REF	John J. Bonacic	3	
Sullivan	Fallsburg 1	State Senate	42		Write-ins	0	
Sullivan	Fallsburg 1	State Senate	42		Void	28	
Sullivan	Fallsburg 1	State Senate	42		Blank	61	
Sullivan	Fallsburg 1	State Senate	42		Total	332	
Sullivan	Fallsburg 1	State House	100	DEM	Aileen M. Gunther	161	
Sullivan	Fallsburg 1	State House	100	WFP	Aileen M. Gunther	16	
Sullivan	Fallsburg 1	State House	100	IND	Aileen M. Gunther	19	
Sullivan	Fallsburg 1	State House	100		Write-ins	0	
Sullivan	Fallsburg 1	State House	100		Void	2	
Sullivan	Fallsburg 1	State House	100		Blank	134	
Sullivan	Fallsburg 1	State House	100		Total	332	
Sullivan	Fallsburg 2	President		DEM	Hillary Clinton - Tim Kaine	172	
Sullivan	Fallsburg 2	President		REP	Donald J. Trump - Michael R. Pence	237	
Sullivan	Fallsburg 2	President		CON	Donald J. Trump - Michael R. Pence	43	
Sullivan	Fallsburg 2	President		GRN	Jill Stein - Ajamu Baraka	17	
Sullivan	Fallsburg 2	President		WFP	Hillary Clinton - Tim Kaine	8	
Sullivan	Fallsburg 2	President		IND	Gary Johnson  - Bill Weld	17	
Sullivan	Fallsburg 2	President		WEP	Hillary Clinton - Tim Kaine	1	
Sullivan	Fallsburg 2	President		LBT	Gary Johnson -  Bill Weld	1	
Sullivan	Fallsburg 2	President			Write-ins	0	
Sullivan	Fallsburg 2	President			Void	0	
Sullivan	Fallsburg 2	President			Blank	10	
Sullivan	Fallsburg 2	President			Scattering	5	
Sullivan	Fallsburg 2	President			Total	511	
Sullivan	Fallsburg 2	U.S. Senate		DEM	Charles E. Schumer	236	
Sullivan	Fallsburg 2	U.S. Senate		REP	Wendy Long	145	
Sullivan	Fallsburg 2	U.S. Senate		CON	Wendy Long	31	
Sullivan	Fallsburg 2	U.S. Senate		GRN	Robin Laverne Wilson	13	
Sullivan	Fallsburg 2	U.S. Senate		WFP	Charles E. Schumer	17	
Sullivan	Fallsburg 2	U.S. Senate		IND	Charles E. Schumer	15	
Sullivan	Fallsburg 2	U.S. Senate		WEP	Charles E. Schumer	4	
Sullivan	Fallsburg 2	U.S. Senate		REF	Wendy Long	1	
Sullivan	Fallsburg 2	U.S. Senate		LBT	Alex Merced	5	
Sullivan	Fallsburg 2	U.S. Senate			Write-ins	1	
Sullivan	Fallsburg 2	U.S. Senate			Void	0	
Sullivan	Fallsburg 2	U.S. Senate			Blank	43	
Sullivan	Fallsburg 2	U.S. Senate			Total	511	
Sullivan	Fallsburg 2	U.S. House	19	DEM	Zephyr Teachout	166	
Sullivan	Fallsburg 2	U.S. House	19	REP	John J. Faso	222	
Sullivan	Fallsburg 2	U.S. House	19	CON	John J. Faso	47	
Sullivan	Fallsburg 2	U.S. House	19	WFP	Zephyr Teachout	19	
Sullivan	Fallsburg 2	U.S. House	19	IND	John J. Faso	11	
Sullivan	Fallsburg 2	U.S. House	19	REF	John J. Faso	4	
Sullivan	Fallsburg 2	U.S. House	19		Write-ins	0	
Sullivan	Fallsburg 2	U.S. House	19		Void	0	
Sullivan	Fallsburg 2	U.S. House	19		Blank	42	
Sullivan	Fallsburg 2	U.S. House	19		Total	511	
Sullivan	Fallsburg 2	State Senate	42	DEM	Pramilla S. Malick	144	
Sullivan	Fallsburg 2	State Senate	42	REP	John J. Bonacic	244	
Sullivan	Fallsburg 2	State Senate	42	CON	John J. Bonacic	49	
Sullivan	Fallsburg 2	State Senate	42	IND	John J. Bonacic	15	
Sullivan	Fallsburg 2	State Senate	42	REF	John J. Bonacic	4	
Sullivan	Fallsburg 2	State Senate	42		Write-ins	0	
Sullivan	Fallsburg 2	State Senate	42		Void	0	
Sullivan	Fallsburg 2	State Senate	42		Blank	55	
Sullivan	Fallsburg 2	State Senate	42		Total	511	
Sullivan	Fallsburg 2	State House	100	DEM	Aileen M. Gunther	228	
Sullivan	Fallsburg 2	State House	100	WFP	Aileen M. Gunther	24	
Sullivan	Fallsburg 2	State House	100	IND	Aileen M. Gunther	38	
Sullivan	Fallsburg 2	State House	100		Write-ins	1	
Sullivan	Fallsburg 2	State House	100		Void	0	
Sullivan	Fallsburg 2	State House	100		Blank	220	
Sullivan	Fallsburg 2	State House	100		Total	511	
Sullivan	Fallsburg 3	President		DEM	Hillary Clinton - Tim Kaine	238	
Sullivan	Fallsburg 3	President		REP	Donald J. Trump - Michael R. Pence	352	
Sullivan	Fallsburg 3	President		CON	Donald J. Trump - Michael R. Pence	50	
Sullivan	Fallsburg 3	President		GRN	Jill Stein - Ajamu Baraka	16	
Sullivan	Fallsburg 3	President		WFP	Hillary Clinton - Tim Kaine	9	
Sullivan	Fallsburg 3	President		IND	Gary Johnson  - Bill Weld	15	
Sullivan	Fallsburg 3	President		WEP	Hillary Clinton - Tim Kaine	3	
Sullivan	Fallsburg 3	President		LBT	Gary Johnson -  Bill Weld	4	
Sullivan	Fallsburg 3	President			Write-ins	1	
Sullivan	Fallsburg 3	President			Void	0	
Sullivan	Fallsburg 3	President			Blank	5	
Sullivan	Fallsburg 3	President			Scattering	2	
Sullivan	Fallsburg 3	President			Total	695	
Sullivan	Fallsburg 3	U.S. Senate		DEM	Charles E. Schumer	308	
Sullivan	Fallsburg 3	U.S. Senate		REP	Wendy Long	208	
Sullivan	Fallsburg 3	U.S. Senate		CON	Wendy Long	43	
Sullivan	Fallsburg 3	U.S. Senate		GRN	Robin Laverne Wilson	10	
Sullivan	Fallsburg 3	U.S. Senate		WFP	Charles E. Schumer	25	
Sullivan	Fallsburg 3	U.S. Senate		IND	Charles E. Schumer	18	
Sullivan	Fallsburg 3	U.S. Senate		WEP	Charles E. Schumer	6	
Sullivan	Fallsburg 3	U.S. Senate		REF	Wendy Long	4	
Sullivan	Fallsburg 3	U.S. Senate		LBT	Alex Merced	7	
Sullivan	Fallsburg 3	U.S. Senate			Write-ins	0	
Sullivan	Fallsburg 3	U.S. Senate			Void	1	
Sullivan	Fallsburg 3	U.S. Senate			Blank	65	
Sullivan	Fallsburg 3	U.S. Senate			Total	695	
Sullivan	Fallsburg 3	U.S. House	19	DEM	Zephyr Teachout	228	
Sullivan	Fallsburg 3	U.S. House	19	REP	John J. Faso	295	
Sullivan	Fallsburg 3	U.S. House	19	CON	John J. Faso	45	
Sullivan	Fallsburg 3	U.S. House	19	WFP	Zephyr Teachout	29	
Sullivan	Fallsburg 3	U.S. House	19	IND	John J. Faso	16	
Sullivan	Fallsburg 3	U.S. House	19	REF	John J. Faso	3	
Sullivan	Fallsburg 3	U.S. House	19		Write-ins	0	
Sullivan	Fallsburg 3	U.S. House	19		Void	0	
Sullivan	Fallsburg 3	U.S. House	19		Blank	79	
Sullivan	Fallsburg 3	U.S. House	19		Total	695	
Sullivan	Fallsburg 3	State Senate	42	DEM	Pramilla S. Malick	182	
Sullivan	Fallsburg 3	State Senate	42	REP	John J. Bonacic	323	
Sullivan	Fallsburg 3	State Senate	42	CON	John J. Bonacic	52	
Sullivan	Fallsburg 3	State Senate	42	IND	John J. Bonacic	33	
Sullivan	Fallsburg 3	State Senate	42	REF	John J. Bonacic	2	
Sullivan	Fallsburg 3	State Senate	42		Write-ins	1	
Sullivan	Fallsburg 3	State Senate	42		Void	0	
Sullivan	Fallsburg 3	State Senate	42		Blank	102	
Sullivan	Fallsburg 3	State Senate	42		Total	695	
Sullivan	Fallsburg 3	State House	100	DEM	Aileen M. Gunther	332	
Sullivan	Fallsburg 3	State House	100	WFP	Aileen M. Gunther	60	
Sullivan	Fallsburg 3	State House	100	IND	Aileen M. Gunther	43	
Sullivan	Fallsburg 3	State House	100		Write-ins	2	
Sullivan	Fallsburg 3	State House	100		Void	0	
Sullivan	Fallsburg 3	State House	100		Blank	258	
Sullivan	Fallsburg 3	State House	100		Total	695	
Sullivan	Fallsburg 4	President		DEM	Hillary Clinton - Tim Kaine	215	
Sullivan	Fallsburg 4	President		REP	Donald J. Trump - Michael R. Pence	68	
Sullivan	Fallsburg 4	President		CON	Donald J. Trump - Michael R. Pence	10	
Sullivan	Fallsburg 4	President		GRN	Jill Stein - Ajamu Baraka	4	
Sullivan	Fallsburg 4	President		WFP	Hillary Clinton - Tim Kaine	13	
Sullivan	Fallsburg 4	President		IND	Gary Johnson  - Bill Weld	4	
Sullivan	Fallsburg 4	President		WEP	Hillary Clinton - Tim Kaine	3	
Sullivan	Fallsburg 4	President		LBT	Gary Johnson -  Bill Weld	1	
Sullivan	Fallsburg 4	President			Write-ins	0	
Sullivan	Fallsburg 4	President			Void	0	
Sullivan	Fallsburg 4	President			Blank	1	
Sullivan	Fallsburg 4	President			Scattering	1	
Sullivan	Fallsburg 4	President			Total	320	
Sullivan	Fallsburg 4	U.S. Senate		DEM	Charles E. Schumer	215	
Sullivan	Fallsburg 4	U.S. Senate		REP	Wendy Long	48	
Sullivan	Fallsburg 4	U.S. Senate		CON	Wendy Long	3	
Sullivan	Fallsburg 4	U.S. Senate		GRN	Robin Laverne Wilson	3	
Sullivan	Fallsburg 4	U.S. Senate		WFP	Charles E. Schumer	19	
Sullivan	Fallsburg 4	U.S. Senate		IND	Charles E. Schumer	7	
Sullivan	Fallsburg 4	U.S. Senate		WEP	Charles E. Schumer	2	
Sullivan	Fallsburg 4	U.S. Senate		REF	Wendy Long	0	
Sullivan	Fallsburg 4	U.S. Senate		LBT	Alex Merced	2	
Sullivan	Fallsburg 4	U.S. Senate			Write-ins	0	
Sullivan	Fallsburg 4	U.S. Senate			Void	0	
Sullivan	Fallsburg 4	U.S. Senate			Blank	21	
Sullivan	Fallsburg 4	U.S. Senate			Total	320	
Sullivan	Fallsburg 4	U.S. House	19	DEM	Zephyr Teachout	195	
Sullivan	Fallsburg 4	U.S. House	19	REP	John J. Faso	66	
Sullivan	Fallsburg 4	U.S. House	19	CON	John J. Faso	10	
Sullivan	Fallsburg 4	U.S. House	19	WFP	Zephyr Teachout	11	
Sullivan	Fallsburg 4	U.S. House	19	IND	John J. Faso	6	
Sullivan	Fallsburg 4	U.S. House	19	REF	John J. Faso	1	
Sullivan	Fallsburg 4	U.S. House	19		Write-ins	0	
Sullivan	Fallsburg 4	U.S. House	19		Void	0	
Sullivan	Fallsburg 4	U.S. House	19		Blank	31	
Sullivan	Fallsburg 4	U.S. House	19		Total	320	
Sullivan	Fallsburg 4	State Senate	42	DEM	Pramilla S. Malick	171	
Sullivan	Fallsburg 4	State Senate	42	REP	John J. Bonacic	82	
Sullivan	Fallsburg 4	State Senate	42	CON	John J. Bonacic	11	
Sullivan	Fallsburg 4	State Senate	42	IND	John J. Bonacic	7	
Sullivan	Fallsburg 4	State Senate	42	REF	John J. Bonacic	1	
Sullivan	Fallsburg 4	State Senate	42		Write-ins	0	
Sullivan	Fallsburg 4	State Senate	42		Void	0	
Sullivan	Fallsburg 4	State Senate	42		Blank	48	
Sullivan	Fallsburg 4	State Senate	42		Total	320	
Sullivan	Fallsburg 4	State House	100	DEM	Aileen M. Gunther	208	
Sullivan	Fallsburg 4	State House	100	WFP	Aileen M. Gunther	22	
Sullivan	Fallsburg 4	State House	100	IND	Aileen M. Gunther	6	
Sullivan	Fallsburg 4	State House	100		Write-ins	0	
Sullivan	Fallsburg 4	State House	100		Void	0	
Sullivan	Fallsburg 4	State House	100		Blank	84	
Sullivan	Fallsburg 4	State House	100		Total	320	
Sullivan	Fallsburg 5	President		DEM	Hillary Clinton - Tim Kaine	126	
Sullivan	Fallsburg 5	President		REP	Donald J. Trump - Michael R. Pence	181	
Sullivan	Fallsburg 5	President		CON	Donald J. Trump - Michael R. Pence	26	
Sullivan	Fallsburg 5	President		GRN	Jill Stein - Ajamu Baraka	8	
Sullivan	Fallsburg 5	President		WFP	Hillary Clinton - Tim Kaine	8	
Sullivan	Fallsburg 5	President		IND	Gary Johnson  - Bill Weld	5	
Sullivan	Fallsburg 5	President		WEP	Hillary Clinton - Tim Kaine	5	
Sullivan	Fallsburg 5	President		LBT	Gary Johnson -  Bill Weld	0	
Sullivan	Fallsburg 5	President			Write-ins	0	
Sullivan	Fallsburg 5	President			Void	1	
Sullivan	Fallsburg 5	President			Blank	9	
Sullivan	Fallsburg 5	President			Scattering	6	
Sullivan	Fallsburg 5	President			Total	375	
Sullivan	Fallsburg 5	U.S. Senate		DEM	Charles E. Schumer	178	
Sullivan	Fallsburg 5	U.S. Senate		REP	Wendy Long	104	
Sullivan	Fallsburg 5	U.S. Senate		CON	Wendy Long	20	
Sullivan	Fallsburg 5	U.S. Senate		GRN	Robin Laverne Wilson	4	
Sullivan	Fallsburg 5	U.S. Senate		WFP	Charles E. Schumer	14	
Sullivan	Fallsburg 5	U.S. Senate		IND	Charles E. Schumer	8	
Sullivan	Fallsburg 5	U.S. Senate		WEP	Charles E. Schumer	4	
Sullivan	Fallsburg 5	U.S. Senate		REF	Wendy Long	2	
Sullivan	Fallsburg 5	U.S. Senate		LBT	Alex Merced	1	
Sullivan	Fallsburg 5	U.S. Senate			Write-ins	0	
Sullivan	Fallsburg 5	U.S. Senate			Void	0	
Sullivan	Fallsburg 5	U.S. Senate			Blank	40	
Sullivan	Fallsburg 5	U.S. Senate			Total	375	
Sullivan	Fallsburg 5	U.S. House	19	DEM	Zephyr Teachout	126	
Sullivan	Fallsburg 5	U.S. House	19	REP	John J. Faso	155	
Sullivan	Fallsburg 5	U.S. House	19	CON	John J. Faso	25	
Sullivan	Fallsburg 5	U.S. House	19	WFP	Zephyr Teachout	20	
Sullivan	Fallsburg 5	U.S. House	19	IND	John J. Faso	11	
Sullivan	Fallsburg 5	U.S. House	19	REF	John J. Faso	0	
Sullivan	Fallsburg 5	U.S. House	19		Write-ins	0	
Sullivan	Fallsburg 5	U.S. House	19		Void	0	
Sullivan	Fallsburg 5	U.S. House	19		Blank	38	
Sullivan	Fallsburg 5	U.S. House	19		Total	375	
Sullivan	Fallsburg 5	State Senate	42	DEM	Pramilla S. Malick	99	
Sullivan	Fallsburg 5	State Senate	42	REP	John J. Bonacic	171	
Sullivan	Fallsburg 5	State Senate	42	CON	John J. Bonacic	31	
Sullivan	Fallsburg 5	State Senate	42	IND	John J. Bonacic	15	
Sullivan	Fallsburg 5	State Senate	42	REF	John J. Bonacic	0	
Sullivan	Fallsburg 5	State Senate	42		Write-ins	0	
Sullivan	Fallsburg 5	State Senate	42		Void	0	
Sullivan	Fallsburg 5	State Senate	42		Blank	59	
Sullivan	Fallsburg 5	State Senate	42		Total	375	
Sullivan	Fallsburg 5	State House	100	DEM	Aileen M. Gunther	180	
Sullivan	Fallsburg 5	State House	100	WFP	Aileen M. Gunther	22	
Sullivan	Fallsburg 5	State House	100	IND	Aileen M. Gunther	27	
Sullivan	Fallsburg 5	State House	100		Write-ins	2	
Sullivan	Fallsburg 5	State House	100		Void	0	
Sullivan	Fallsburg 5	State House	100		Blank	144	
Sullivan	Fallsburg 5	State House	100		Total	375	
Sullivan	Fallsburg 6	President		DEM	Hillary Clinton - Tim Kaine	237	
Sullivan	Fallsburg 6	President		REP	Donald J. Trump - Michael R. Pence	143	
Sullivan	Fallsburg 6	President		CON	Donald J. Trump - Michael R. Pence	8	
Sullivan	Fallsburg 6	President		GRN	Jill Stein - Ajamu Baraka	12	
Sullivan	Fallsburg 6	President		WFP	Hillary Clinton - Tim Kaine	11	
Sullivan	Fallsburg 6	President		IND	Gary Johnson  - Bill Weld	10	
Sullivan	Fallsburg 6	President		WEP	Hillary Clinton - Tim Kaine	7	
Sullivan	Fallsburg 6	President		LBT	Gary Johnson -  Bill Weld	4	
Sullivan	Fallsburg 6	President			Write-ins	0	
Sullivan	Fallsburg 6	President			Void	0	
Sullivan	Fallsburg 6	President			Blank	0	
Sullivan	Fallsburg 6	President			Scattering	2	
Sullivan	Fallsburg 6	President			Total	434	
Sullivan	Fallsburg 6	U.S. Senate		DEM	Charles E. Schumer	259	
Sullivan	Fallsburg 6	U.S. Senate		REP	Wendy Long	77	
Sullivan	Fallsburg 6	U.S. Senate		CON	Wendy Long	10	
Sullivan	Fallsburg 6	U.S. Senate		GRN	Robin Laverne Wilson	12	
Sullivan	Fallsburg 6	U.S. Senate		WFP	Charles E. Schumer	19	
Sullivan	Fallsburg 6	U.S. Senate		IND	Charles E. Schumer	15	
Sullivan	Fallsburg 6	U.S. Senate		WEP	Charles E. Schumer	6	
Sullivan	Fallsburg 6	U.S. Senate		REF	Wendy Long	2	
Sullivan	Fallsburg 6	U.S. Senate		LBT	Alex Merced	3	
Sullivan	Fallsburg 6	U.S. Senate			Write-ins	0	
Sullivan	Fallsburg 6	U.S. Senate			Void	0	
Sullivan	Fallsburg 6	U.S. Senate			Blank	31	
Sullivan	Fallsburg 6	U.S. Senate			Total	434	
Sullivan	Fallsburg 6	U.S. House	19	DEM	Zephyr Teachout	231	
Sullivan	Fallsburg 6	U.S. House	19	REP	John J. Faso	110	
Sullivan	Fallsburg 6	U.S. House	19	CON	John J. Faso	9	
Sullivan	Fallsburg 6	U.S. House	19	WFP	Zephyr Teachout	31	
Sullivan	Fallsburg 6	U.S. House	19	IND	John J. Faso	9	
Sullivan	Fallsburg 6	U.S. House	19	REF	John J. Faso	1	
Sullivan	Fallsburg 6	U.S. House	19		Write-ins	0	
Sullivan	Fallsburg 6	U.S. House	19		Void	0	
Sullivan	Fallsburg 6	U.S. House	19		Blank	43	
Sullivan	Fallsburg 6	U.S. House	19		Total	434	
Sullivan	Fallsburg 6	State Senate	42	DEM	Pramilla S. Malick	200	
Sullivan	Fallsburg 6	State Senate	42	REP	John J. Bonacic	146	
Sullivan	Fallsburg 6	State Senate	42	CON	John J. Bonacic	15	
Sullivan	Fallsburg 6	State Senate	42	IND	John J. Bonacic	20	
Sullivan	Fallsburg 6	State Senate	42	REF	John J. Bonacic	2	
Sullivan	Fallsburg 6	State Senate	42		Write-ins	0	
Sullivan	Fallsburg 6	State Senate	42		Void	0	
Sullivan	Fallsburg 6	State Senate	42		Blank	51	
Sullivan	Fallsburg 6	State Senate	42		Total	434	
Sullivan	Fallsburg 6	State House	100	DEM	Aileen M. Gunther	262	
Sullivan	Fallsburg 6	State House	100	WFP	Aileen M. Gunther	27	
Sullivan	Fallsburg 6	State House	100	IND	Aileen M. Gunther	21	
Sullivan	Fallsburg 6	State House	100		Write-ins	0	
Sullivan	Fallsburg 6	State House	100		Void	0	
Sullivan	Fallsburg 6	State House	100		Blank	124	
Sullivan	Fallsburg 6	State House	100		Total	434	
Sullivan	Fallsburg 7	President		DEM	Hillary Clinton - Tim Kaine	223	
Sullivan	Fallsburg 7	President		REP	Donald J. Trump - Michael R. Pence	227	
Sullivan	Fallsburg 7	President		CON	Donald J. Trump - Michael R. Pence	93	
Sullivan	Fallsburg 7	President		GRN	Jill Stein - Ajamu Baraka	7	
Sullivan	Fallsburg 7	President		WFP	Hillary Clinton - Tim Kaine	11	
Sullivan	Fallsburg 7	President		IND	Gary Johnson  - Bill Weld	14	
Sullivan	Fallsburg 7	President		WEP	Hillary Clinton - Tim Kaine	2	
